date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2016-07-28,sh.000986,1888.3000,1904.6040,1879.2440,1896.8780,1893.1250,751515200,5533449216.0000,3,0.002140,1,0.198200,
2016-07-29,sh.000986,1893.2930,1905.3410,1886.2460,1889.6040,1896.8780,817428800,5971502080.0000,3,0.002328,1,-0.383500,
2016-08-01,sh.000986,1885.7890,1891.4320,1858.5120,1883.7420,1889.6040,775895200,5770348800.0000,3,0.002210,1,-0.310200,
2016-08-02,sh.000986,1880.8220,1895.0140,1877.1440,1894.9810,1883.7420,537521808,4085012512.0000,3,0.001531,1,0.596600,
2016-08-03,sh.000986,1888.9190,1898.8810,1882.4780,1895.9250,1894.9810,742978800,5513780992.0000,3,0.002116,1,0.049800,
2016-08-04,sh.000986,1898.0280,1902.2040,1888.1790,1899.2730,1895.9250,777173200,6271795200.0000,3,0.002213,1,0.176600,
2016-08-05,sh.000986,1897.8170,1900.2450,1888.6500,1894.2750,1899.2730,727779600,5588745472.0000,3,0.002073,1,-0.263100,
2016-08-08,sh.000986,1898.7310,1951.3950,1898.7310,1951.0610,1894.2750,1472619296,11013303808.0000,3,0.004194,1,2.997800,
2016-08-09,sh.000986,1948.3820,1959.7710,1939.9640,1959.6420,1951.0610,1246170000,9655558912.0000,3,0.003549,1,0.439800,
2016-08-10,sh.000986,1957.6730,1999.3560,1955.3190,1964.2240,1959.6420,1574031408,12117460736.0000,3,0.004483,1,0.233800,
2016-08-11,sh.000986,1956.3180,1960.6320,1936.8670,1939.5330,1964.2240,1156116800,8906783488.0000,3,0.003291,1,-1.257000,
2016-08-12,sh.000986,1937.8590,1961.6010,1931.2700,1960.6890,1939.5330,1009581104,7605640448.0000,3,0.002875,1,1.090800,
2016-08-15,sh.000986,1964.6620,2005.1580,1959.0280,1997.4280,1960.6890,1668138496,12649310208.0000,3,0.004751,1,1.873800,
2016-08-16,sh.000986,2000.1460,2035.7060,1998.9010,2020.2800,1997.4280,1975799696,15479077632.0000,3,0.005625,1,1.144100,
2016-08-17,sh.000986,2016.9210,2019.1710,1998.7970,2011.6910,2020.2800,1289950608,10447418880.0000,3,0.003674,1,-0.425100,
2016-08-18,sh.000986,2008.9370,2035.2370,1989.1910,1997.8540,2011.6910,1465075296,11895942656.0000,3,0.004171,1,-0.687800,
2016-08-19,sh.000986,1998.1880,2006.0760,1981.7850,1995.6830,1997.8540,1218148800,10060772352.0000,3,0.003468,1,-0.108700,
2016-08-22,sh.000986,1992.6930,1996.2160,1974.3810,1976.4190,1995.6830,965340000,7718198528.0000,3,0.002703,1,-0.965300,
2016-08-23,sh.000986,1970.8590,1977.3510,1960.0430,1971.8140,1976.4190,876220608,6984568576.0000,3,0.002454,1,-0.233000,
2016-08-24,sh.000986,1973.0230,1976.2780,1962.6640,1967.7870,1971.8140,700906400,5793346304.0000,3,0.001963,1,-0.204200,
2016-08-25,sh.000986,1959.6430,1963.5170,1941.0960,1955.1480,1967.7870,937235008,7477679872.0000,3,0.002625,1,-0.642300,
2016-08-26,sh.000986,1957.2990,1965.8660,1952.6200,1956.2830,1955.1480,659591200,5342089216.0000,3,0.001847,1,0.058100,
2016-08-29,sh.000986,1953.3910,1962.6080,1950.5650,1960.3610,1956.2830,587767600,4719614464.0000,3,0.001646,1,0.208500,
2016-08-30,sh.000986,1961.8750,1976.6790,1961.2980,1973.3030,1960.3610,759903504,6194290688.0000,3,0.002128,1,0.660200,
2016-08-31,sh.000986,1973.9320,1980.8170,1968.3820,1979.9840,1973.3030,766747696,6022459904.0000,3,0.002147,1,0.338600,
2016-09-01,sh.000986,1975.3800,1975.3800,1953.3860,1953.9440,1979.9840,853666400,6833192704.0000,3,0.002391,1,-1.315200,
2016-09-02,sh.000986,1948.6490,1961.2200,1945.2150,1955.6220,1953.9440,730863008,5591095808.0000,3,0.002047,1,0.085900,
2016-09-05,sh.000986,1961.9050,1992.6910,1961.9050,1977.4670,1955.6220,974120208,7561212672.0000,3,0.002728,1,1.117000,
2016-09-06,sh.000986,1976.6580,1997.5020,1969.4700,1996.6330,1977.4670,907997008,7328296960.0000,3,0.002543,1,0.969200,
2016-09-07,sh.000986,1991.5130,1992.4160,1981.5950,1984.9140,1996.6330,1006824208,8331237376.0000,3,0.002820,1,-0.586900,
2016-09-08,sh.000986,1981.3480,1998.9070,1978.8280,1998.7160,1984.9150,855536304,7132304640.0000,3,0.002396,1,0.695300,
2016-09-09,sh.000986,2004.8020,2011.3610,1986.0420,1986.5190,1998.7160,979704208,8275703552.0000,3,0.002744,1,-0.610200,
2016-09-12,sh.000986,1956.8710,1958.1380,1921.4210,1934.2450,1986.5190,1186143008,9401154048.0000,3,0.003322,1,-2.631400,
2016-09-13,sh.000986,1936.8600,1941.4180,1925.8710,1940.2420,1934.2450,829849104,6766337280.0000,3,0.002324,1,0.310000,
2016-09-14,sh.000986,1925.5240,1935.0070,1918.7140,1925.1450,1940.2420,761319504,6031654144.0000,3,0.002132,1,-0.778100,
2016-09-19,sh.000986,1926.5290,1941.9930,1926.5290,1941.9930,1925.1450,749331200,5827362816.0000,3,0.002099,1,0.875200,
2016-09-20,sh.000986,1941.0370,1951.4670,1936.3320,1951.2860,1941.9930,861374208,7113470464.0000,3,0.002412,1,0.478500,
2016-09-21,sh.000986,1945.6810,1952.1710,1939.6060,1946.4100,1951.2860,601203696,4973691392.0000,3,0.001684,1,-0.249900,
2016-09-22,sh.000986,1956.8180,1968.9600,1954.3090,1955.2890,1946.4100,825558208,6840057600.0000,3,0.002312,1,0.456200,
2016-09-23,sh.000986,1958.1070,1963.8390,1952.3270,1953.7070,1955.2890,715956800,6009231104.0000,3,0.002005,1,-0.080900,
2016-09-26,sh.000986,1953.6360,1960.8180,1927.4010,1929.4700,1953.7070,934603408,7559856384.0000,3,0.002617,1,-1.240600,
2016-09-27,sh.000986,1925.3420,1932.9630,1909.0450,1932.9630,1929.4700,703711408,5466479616.0000,3,0.001971,1,0.181000,
2016-09-28,sh.000986,1936.1930,1936.1930,1922.4830,1925.9070,1932.9630,553772608,4449250560.0000,3,0.001551,1,-0.365000,
2016-09-29,sh.000986,1945.2020,1969.3080,1945.2020,1960.5480,1925.9070,1053250096,8232494080.0000,3,0.002950,1,1.798700,
2016-09-30,sh.000986,1955.1500,1969.4940,1950.8880,1969.1960,1960.5480,760870304,5956979968.0000,3,0.002131,1,0.441100,
2016-10-10,sh.000986,2001.4910,2011.5430,1988.9930,2000.0860,1969.1960,1241837600,9580970240.0000,3,0.003474,1,1.568700,
2016-10-11,sh.000986,2005.9890,2021.7180,2002.6150,2021.7180,2000.0870,1336827808,10864773376.0000,3,0.003740,1,1.081500,
2016-10-12,sh.000986,2011.1380,2017.2200,2003.4760,2016.8040,2021.7180,938841104,7726433792.0000,3,0.002627,1,-0.243100,
2016-10-13,sh.000986,2017.3870,2027.1060,2002.9470,2006.0550,2016.8040,984782304,7835438080.0000,3,0.002755,1,-0.533000,
2016-10-14,sh.000986,2003.1820,2009.7460,1985.6070,2009.6710,2006.0550,867775600,6882383360.0000,3,0.002428,1,0.180300,
2016-10-17,sh.000986,2013.9680,2024.4940,1992.8470,1998.2410,2009.6710,1154314000,8870546688.0000,3,0.003229,1,-0.568800,
2016-10-18,sh.000986,1993.1590,2024.8230,1990.3980,2024.8230,1998.2410,1033450608,7993032704.0000,3,0.002891,1,1.330300,
2016-10-19,sh.000986,2041.0330,2051.1210,2024.6530,2031.2770,2024.8230,1379487200,10848139520.0000,3,0.003859,1,0.318700,
2016-10-20,sh.000986,2035.2850,2037.2410,2021.9370,2030.0620,2031.2780,991262400,7845550336.0000,3,0.002773,1,-0.059900,
2016-10-21,sh.000986,2025.1100,2036.7370,2009.8460,2026.6180,2030.0620,971675808,7637867520.0000,3,0.002718,1,-0.169600,
2016-10-24,sh.000986,2030.0670,2109.8870,2029.8820,2098.3170,2026.6180,2364985104,17804407808.0000,3,0.006616,1,3.537900,
2016-10-25,sh.000986,2100.9990,2134.1420,2088.7560,2124.7930,2098.3170,2285611104,18388790272.0000,3,0.006394,1,1.261800,
2016-10-26,sh.000986,2110.3660,2110.5490,2086.0660,2091.8160,2124.7930,1440538304,11743673856.0000,3,0.004030,1,-1.552000,
2016-10-27,sh.000986,2084.2830,2096.3820,2063.0990,2076.6940,2091.8160,1319844608,11336590592.0000,3,0.003692,1,-0.722900,
2016-10-28,sh.000986,2071.5400,2083.3910,2065.7790,2073.4430,2076.6940,1153480800,10063317504.0000,3,0.003227,1,-0.156500,
2016-10-31,sh.000986,2066.6580,2066.6580,2047.8250,2064.9570,2073.4430,903732304,7993789952.0000,3,0.002528,1,-0.409300,
2016-11-01,sh.000986,2060.9170,2075.3540,2052.7930,2069.3860,2064.9570,960569408,8471358464.0000,3,0.002687,1,0.214500,
2016-11-02,sh.000986,2067.5060,2081.5850,2041.2760,2044.2030,2069.3860,1287420304,10852527872.0000,3,0.003602,1,-1.216900,
2016-11-03,sh.000986,2038.1800,2056.5170,2025.1050,2052.9950,2044.2030,1244394400,10267603456.0000,3,0.003481,1,0.430100,
2016-11-04,sh.000986,2055.8040,2075.8010,2053.5490,2061.4650,2052.9950,1380840496,11689470208.0000,3,0.003863,1,0.412600,
2016-11-07,sh.000986,2067.4760,2112.4120,2067.4760,2090.8600,2061.4650,1732469600,14271665152.0000,3,0.004847,1,1.425900,
2016-11-08,sh.000986,2092.8720,2098.0770,2069.6080,2073.5330,2090.8600,1408210400,11707373056.0000,3,0.003940,1,-0.828700,
2016-11-09,sh.000986,2075.1060,2082.6070,2035.2370,2069.9390,2073.5330,1487793504,12364668416.0000,3,0.004162,1,-0.173300,
2016-11-10,sh.000986,2082.8540,2098.0700,2079.6350,2092.3060,2069.9390,1347145408,11231263744.0000,3,0.003769,1,1.080600,
2016-11-11,sh.000986,2089.5000,2138.4630,2081.3480,2127.1220,2092.3060,2009221504,16522585856.0000,3,0.005621,1,1.664000,
2016-11-14,sh.000986,2108.3070,2181.7460,2108.3070,2161.1780,2127.1220,2524112800,21245696768.0000,3,0.007062,1,1.601000,
2016-11-15,sh.000986,2157.4080,2171.8590,2126.2240,2136.0770,2161.1780,1738613408,14949922816.0000,3,0.004864,1,-1.161500,
2016-11-16,sh.000986,2138.8380,2142.6480,2119.2160,2134.6180,2136.0770,1351640896,11588705280.0000,3,0.003781,1,-0.068300,
2016-11-17,sh.000986,2123.5490,2138.6730,2112.8100,2133.8950,2134.6180,1052728704,8847811840.0000,3,0.002945,1,-0.033900,
2016-11-18,sh.000986,2128.6990,2128.7590,2102.9260,2108.5270,2133.8950,966379296,7974375936.0000,3,0.002703,1,-1.188800,
2016-11-21,sh.000986,2103.9130,2131.2800,2103.0750,2121.5650,2108.5270,1246579808,9920521984.0000,3,0.003487,1,0.618300,
2016-11-22,sh.000986,2141.8090,2176.5140,2140.2120,2173.1840,2121.5650,2205289200,17282047488.0000,3,0.006169,1,2.433100,
2016-11-23,sh.000986,2169.6800,2180.4200,2141.6250,2148.6420,2173.1840,1733135200,14319618560.0000,3,0.004848,1,-1.129300,
2016-11-24,sh.000986,2172.0160,2181.6250,2140.7660,2147.4010,2148.6420,1634327008,14092807168.0000,3,0.004572,1,-0.057800,
2016-11-25,sh.000986,2144.9930,2152.0090,2103.0670,2150.7120,2147.4010,1363168608,11242004736.0000,3,0.003813,1,0.154200,
2016-11-28,sh.000986,2149.3610,2175.0050,2146.8790,2166.9470,2150.7120,1334151296,11078105088.0000,3,0.003732,1,0.754900,
2016-11-29,sh.000986,2155.9940,2155.9940,2127.4840,2133.5950,2166.9470,1694319504,13385272576.0000,3,0.004740,1,-1.539100,
2016-11-30,sh.000986,2117.2640,2117.4540,2073.4290,2083.8830,2133.5950,1327542800,10501177856.0000,3,0.003714,1,-2.330000,
2016-12-01,sh.000986,2119.6440,2128.4080,2107.2930,2115.1670,2083.8830,1595877696,12638283008.0000,3,0.004464,1,1.501200,
2016-12-02,sh.000986,2114.9650,2156.9250,2103.2790,2106.7270,2115.1670,2040333904,15511800576.0000,3,0.005708,1,-0.399000,
2016-12-05,sh.000986,2079.8230,2095.7560,2076.2530,2090.1250,2106.7270,1249713600,9450590208.0000,3,0.003496,1,-0.788000,
2016-12-06,sh.000986,2088.6450,2113.6130,2084.6410,2086.8210,2090.1250,955902704,7914960640.0000,3,0.002674,1,-0.158100,
2016-12-07,sh.000986,2087.5490,2113.2870,2078.5640,2113.2870,2086.8210,1100386896,9326061056.0000,3,0.003078,1,1.268200,
2016-12-08,sh.000986,2108.0970,2115.0200,2097.6870,2101.3130,2113.2870,856434800,7081096448.0000,3,0.002396,1,-0.566600,
2016-12-09,sh.000986,2096.9490,2109.6310,2093.5490,2103.7980,2101.3130,1055256496,8382816256.0000,3,0.002952,1,0.118300,
2016-12-12,sh.000986,2124.6320,2135.9150,2044.3540,2046.7740,2103.7980,1732275904,14127087616.0000,3,0.004842,1,-2.710500,
2016-12-13,sh.000986,2038.8950,2082.8700,2034.1080,2082.2550,2046.7740,1516265504,11948027392.0000,3,0.004239,1,1.733500,
2016-12-14,sh.000986,2075.9890,2111.4170,2071.4400,2083.7230,2082.2550,1772117200,14122830080.0000,3,0.004954,1,0.070500,
2016-12-15,sh.000986,2066.0800,2081.3130,2055.9860,2078.9130,2083.7230,1305634800,10473904896.0000,3,0.003650,1,-0.230800,
2016-12-16,sh.000986,2070.6580,2077.7130,2055.9850,2075.8990,2078.9130,950522208,7777979648.0000,3,0.002657,1,-0.145000,
2016-12-19,sh.000986,2074.9910,2100.3990,2069.1270,2091.1570,2075.8990,1075061696,9180205056.0000,3,0.003005,1,0.735000,
2016-12-20,sh.000986,2085.1140,2085.5200,2050.1380,2064.9390,2091.1570,1029644496,8468678144.0000,3,0.002878,1,-1.253800,
2016-12-21,sh.000986,2071.0230,2108.0210,2071.0230,2100.7610,2064.9390,1551608896,12084111104.0000,3,0.004337,1,1.734800,
2016-12-22,sh.000986,2092.4720,2105.1480,2082.0870,2100.8060,2100.7610,1437830800,11091035904.0000,3,0.004019,1,0.002100,
2016-12-23,sh.000986,2095.8790,2100.5660,2067.0990,2069.2230,2100.8060,1274903408,9660329216.0000,3,0.003564,1,-1.503400,
2016-12-26,sh.000986,2055.9000,2058.5350,2017.2980,2057.7510,2069.2230,1126444096,8635796992.0000,3,0.003149,1,-0.554400,
2016-12-27,sh.000986,2052.1550,2061.1180,2046.3800,2054.3040,2057.7510,856133600,6626819072.0000,3,0.002393,1,-0.167500,
2016-12-28,sh.000986,2063.2030,2073.8780,2042.5300,2047.2900,2054.3040,930643200,7366662656.0000,3,0.002601,1,-0.341400,
2016-12-29,sh.000986,2042.6890,2056.8940,2031.8640,2040.0320,2047.2900,883480896,7003888384.0000,3,0.002470,1,-0.354500,
2016-12-30,sh.000986,2040.4760,2049.4850,2034.4780,2044.2850,2040.0320,669802496,5303158784.0000,3,0.001872,1,0.208500,
2017-01-03,sh.000986,2046.2110,2068.5540,2045.3300,2068.2290,2044.2850,796021008,6364595456.0000,3,0.002227,1,1.171300,
2017-01-04,sh.000986,2063.4770,2086.9410,2058.5390,2085.6110,2068.2290,962605200,8119551232.0000,3,0.002693,1,0.840400,
2017-01-05,sh.000986,2087.6140,2120.9370,2087.6130,2115.0460,2085.6110,1445500096,11294664960.0000,3,0.004044,1,1.411300,
2017-01-06,sh.000986,2114.4370,2141.3860,2111.7480,2127.0390,2115.0460,1611325296,12759250432.0000,3,0.004508,1,0.567000,
2017-01-09,sh.000986,2122.0920,2143.3020,2121.1320,2136.1000,2127.0390,1139748000,9601670656.0000,3,0.003188,1,0.426000,
2017-01-10,sh.000986,2128.0360,2145.9220,2117.6490,2134.2220,2136.1000,1250441504,10462990336.0000,3,0.003498,1,-0.087900,
2017-01-11,sh.000986,2124.8000,2139.7320,2103.6150,2103.6150,2134.2220,1178630096,10318829568.0000,3,0.003297,1,-1.434100,
2017-01-12,sh.000986,2102.6310,2117.8900,2085.5440,2089.5770,2103.6150,896572496,7481456896.0000,3,0.002508,1,-0.667300,
2017-01-13,sh.000986,2088.6480,2102.9050,2075.5560,2080.9010,2089.5770,861546096,7061598208.0000,3,0.002410,1,-0.415200,
2017-01-16,sh.000986,2080.5210,2082.8070,2006.3220,2063.9860,2080.9010,1587114096,12545990144.0000,3,0.004440,1,-0.812900,
2017-01-17,sh.000986,2049.9760,2071.2140,2038.4600,2071.2140,2063.9860,998185008,8055926784.0000,3,0.002792,1,0.350200,
2017-01-18,sh.000986,2067.4180,2085.1630,2059.9870,2078.9510,2071.2140,764073504,6230979328.0000,3,0.002138,1,0.373500,
2017-01-19,sh.000986,2070.5290,2070.5290,2052.9050,2064.3410,2078.9510,799038896,6189932288.0000,3,0.002235,1,-0.702800,
2017-01-20,sh.000986,2057.1290,2079.8520,2055.3920,2076.1390,2064.3410,680227904,5786213376.0000,3,0.001903,1,0.571500,
2017-01-23,sh.000986,2075.3780,2102.3240,2075.3780,2098.5050,2076.1390,827413696,6992288000.0000,3,0.002315,1,1.077300,
2017-01-24,sh.000986,2095.6610,2127.5320,2093.4950,2122.3650,2098.5050,1038568800,8251048704.0000,3,0.002905,1,1.137000,
2017-01-25,sh.000986,2116.1520,2122.2230,2108.3450,2113.4380,2122.3650,658933104,5559911936.0000,3,0.001843,1,-0.420600,
2017-01-26,sh.000986,2115.4180,2125.7120,2106.8330,2125.3000,2113.4380,742086000,6525710336.0000,3,0.002076,1,0.561300,
2017-02-03,sh.000986,2124.2380,2126.0090,2097.1670,2104.6960,2125.3000,622290608,5168053760.0000,3,0.001706,1,-0.969500,
2017-02-06,sh.000986,2105.2600,2116.4820,2092.8980,2115.9810,2104.6960,768016896,6643912192.0000,3,0.002106,1,0.536200,
2017-02-07,sh.000986,2110.9300,2116.5990,2096.9450,2108.5090,2115.9810,862784496,7122418944.0000,3,0.002365,1,-0.353100,
2017-02-08,sh.000986,2100.9980,2120.4690,2086.5740,2119.4730,2108.5090,878011904,7137902080.0000,3,0.002407,1,0.520000,
2017-02-09,sh.000986,2115.8550,2127.7400,2112.1140,2123.4470,2119.4730,1138514304,8647357440.0000,3,0.003121,1,0.187500,
2017-02-10,sh.000986,2125.0080,2158.1240,2124.2630,2150.5450,2123.4470,1534919008,11809643008.0000,3,0.004208,1,1.276100,
2017-02-13,sh.000986,2155.1150,2189.8900,2152.0600,2169.5630,2150.5450,1598807200,12597802240.0000,3,0.004383,1,0.884300,
2017-02-14,sh.000986,2164.5790,2173.1400,2157.4220,2172.4470,2169.5630,1032162896,8359789824.0000,3,0.002830,1,0.132900,
2017-02-15,sh.000986,2167.0460,2178.3290,2146.9980,2149.6790,2172.4470,1200291696,9619106816.0000,3,0.003291,1,-1.048000,
2017-02-16,sh.000986,2147.3900,2175.3870,2147.3900,2174.7060,2149.6790,1524967600,11844723456.0000,3,0.004181,1,1.164200,
2017-02-17,sh.000986,2171.0270,2172.2560,2132.3370,2135.4710,2174.7060,1321273600,10414697472.0000,3,0.003622,1,-1.804200,
2017-02-20,sh.000986,2136.7870,2168.1750,2136.6650,2168.0860,2135.4710,1212693904,9862323968.0000,3,0.003325,1,1.527300,
2017-02-21,sh.000986,2169.0360,2178.7420,2156.4470,2174.1910,2168.0860,1202826896,9831747840.0000,3,0.003298,1,0.281600,
2017-02-22,sh.000986,2171.8820,2186.0080,2167.6580,2185.5970,2174.1910,1335957008,10963943424.0000,3,0.003663,1,0.524600,
2017-02-23,sh.000986,2181.8130,2183.2070,2152.9320,2161.9880,2185.5970,1096829904,8906550016.0000,3,0.003007,1,-1.080200,
2017-02-24,sh.000986,2157.2940,2161.0170,2135.7420,2149.2800,2161.9880,1121975600,9026978048.0000,3,0.003076,1,-0.587800,
2017-02-27,sh.000986,2149.0040,2149.2700,2121.3590,2124.5810,2149.2800,988243008,8461503488.0000,3,0.002709,1,-1.149200,
2017-02-28,sh.000986,2124.9950,2142.0320,2124.0130,2141.4470,2124.5810,840597104,7382894080.0000,3,0.002305,1,0.793800,
2017-03-01,sh.000986,2138.7990,2153.1310,2135.5440,2146.0060,2141.4470,1034295104,8586307072.0000,3,0.002836,1,0.212900,
2017-03-02,sh.000986,2150.2900,2152.4170,2130.9660,2133.0160,2146.0060,808668496,7238044672.0000,3,0.002217,1,-0.605300,
2017-03-03,sh.000986,2122.6140,2122.6140,2101.3250,2111.3940,2133.0160,976087008,7831380992.0000,3,0.002676,1,-1.013700,
2017-03-06,sh.000986,2113.1460,2134.7860,2113.0310,2133.7040,2111.3940,912937200,7420859648.0000,3,0.002503,1,1.056700,
2017-03-07,sh.000986,2130.5040,2130.9150,2113.5070,2120.2500,2133.7040,884582704,7689985792.0000,3,0.002425,1,-0.630600,
2017-03-08,sh.000986,2119.4090,2120.3010,2106.2700,2115.1270,2120.2500,824927904,6871206656.0000,3,0.002261,1,-0.241600,
2017-03-09,sh.000986,2102.3340,2102.3340,2065.0680,2077.4450,2115.1270,1219972704,9636541184.0000,3,0.003344,1,-1.781500,
2017-03-10,sh.000986,2075.0160,2079.5090,2066.9560,2070.3440,2077.4450,683403696,6196340480.0000,3,0.001873,1,-0.341800,
2017-03-13,sh.000986,2065.5630,2091.1930,2052.0600,2089.6550,2070.3440,874535600,7560797184.0000,3,0.002397,1,0.932700,
2017-03-14,sh.000986,2087.6050,2096.8510,2081.8100,2087.0630,2089.6550,730675008,6220305920.0000,3,0.002003,1,-0.124000,
2017-03-15,sh.000986,2085.5890,2091.6060,2082.0310,2088.3960,2087.0630,707031808,6190182656.0000,3,0.001938,1,0.063900,
2017-03-16,sh.000986,2093.9460,2113.1570,2093.9460,2109.8550,2088.3960,889860496,7975408896.0000,3,0.002439,1,1.027500,
2017-03-17,sh.000986,2111.4330,2113.3720,2079.8760,2082.6040,2109.8550,834642496,8091397888.0000,3,0.002288,1,-1.291600,
2017-03-20,sh.000986,2111.2480,2118.3750,2096.5710,2112.1330,2082.6040,999944896,8952168960.0000,3,0.002741,1,1.417900,
2017-03-21,sh.000986,2119.0390,2131.7580,2114.2850,2123.5850,2112.1330,922085104,9601141504.0000,3,0.002528,1,0.542200,
2017-03-22,sh.000986,2107.5400,2113.2310,2095.7460,2110.3470,2123.5850,1009613408,8843892224.0000,3,0.002768,1,-0.623400,
2017-03-23,sh.000986,2110.2370,2114.2380,2087.6830,2102.6800,2110.3470,877141696,7779799296.0000,3,0.002405,1,-0.363300,
2017-03-24,sh.000986,2099.0020,2107.8490,2087.8340,2107.1470,2102.6800,828471200,7059894784.0000,3,0.002271,1,0.212400,
2017-03-27,sh.000986,2108.8710,2108.8710,2090.3940,2093.2770,2107.1470,840757600,6939859712.0000,3,0.002305,1,-0.658200,
2017-03-28,sh.000986,2093.4220,2093.8590,2082.3590,2089.1810,2093.2770,644700096,5355662848.0000,3,0.001767,1,-0.195700,
2017-03-29,sh.000986,2091.7030,2101.7510,2081.5350,2096.6260,2089.1810,836741200,6982904064.0000,3,0.002294,1,0.356400,
2017-03-30,sh.000986,2098.1030,2105.0890,2074.8950,2084.0330,2096.6260,1046657696,8328138240.0000,3,0.002869,1,-0.600600,
2017-03-31,sh.000986,2081.5380,2100.5790,2079.0430,2099.7030,2084.0330,837889504,6814701056.0000,3,0.002297,1,0.751900,
2017-04-05,sh.000986,2108.0950,2134.6200,2108.0950,2134.0120,2099.7030,1269649408,10087770112.0000,3,0.003481,1,1.634000,
2017-04-06,sh.000986,2134.1150,2135.2590,2122.8100,2133.5170,2134.0120,1066100608,8481416704.0000,3,0.002923,1,-0.023200,
2017-04-07,sh.000986,2131.0540,2157.4830,2127.8650,2146.6490,2133.5170,1248293104,9907848960.0000,3,0.003422,1,0.615500,
2017-04-10,sh.000986,2148.3900,2153.1790,2135.1350,2136.4400,2146.6490,1059156304,9060215808.0000,3,0.002904,1,-0.475600,
2017-04-11,sh.000986,2137.4800,2143.7790,2103.1430,2134.8300,2136.4400,1278647296,10382103296.0000,3,0.003505,1,-0.075400,
2017-04-12,sh.000986,2130.5690,2130.5690,2115.0190,2123.9610,2134.8300,1055667296,8422795776.0000,3,0.002894,1,-0.509100,
2017-04-13,sh.000986,2122.5410,2133.8110,2119.6490,2129.6610,2123.9610,861143200,6898521856.0000,3,0.002361,1,0.268400,
2017-04-14,sh.000986,2129.0640,2137.2050,2113.9960,2118.7890,2129.6620,1319724096,10532338432.0000,3,0.003618,1,-0.510600,
2017-04-17,sh.000986,2110.6140,2111.2850,2087.7520,2098.8600,2118.7890,1076815600,8122970112.0000,3,0.002952,1,-0.940600,
2017-04-18,sh.000986,2097.2270,2101.9560,2077.5390,2077.5390,2098.8600,813455296,6565684736.0000,3,0.002230,1,-1.015800,
2017-04-19,sh.000986,2067.3720,2067.3720,2020.7430,2035.2470,2077.5390,1075395408,8428251392.0000,3,0.002948,1,-2.035700,
2017-04-20,sh.000986,2030.4220,2036.1770,1999.6650,2016.2240,2035.2470,887071600,6789835264.0000,3,0.002432,1,-0.934700,
2017-04-21,sh.000986,2018.3720,2027.3130,2011.2010,2024.5930,2016.2240,645953600,4901380352.0000,3,0.001771,1,0.415100,
2017-04-24,sh.000986,2018.0950,2018.0950,1980.6900,1989.6470,2024.5930,830898496,6262311424.0000,3,0.002278,1,-1.726100,
2017-04-25,sh.000986,1983.2020,1989.2230,1976.4730,1982.7570,1989.6470,729558208,5359097856.0000,3,0.002000,1,-0.346300,
2017-04-26,sh.000986,1982.2450,1987.9420,1975.4700,1977.8570,1982.7570,719473808,5116353024.0000,3,0.001971,1,-0.247100,
2017-04-27,sh.000986,1978.2210,1989.2030,1952.3610,1987.9530,1977.8570,838165808,6082320128.0000,3,0.002296,1,0.510400,
2017-04-28,sh.000986,1987.8700,2000.1360,1984.4260,1999.9670,1987.9530,882092608,7419425536.0000,3,0.002416,1,0.604300,
2017-05-02,sh.000986,2001.2640,2008.9730,1990.9200,1995.6240,1999.9670,836279904,7720992768.0000,3,0.002291,1,-0.217200,
2017-05-03,sh.000986,1991.0980,1993.3640,1977.2600,1986.3040,1995.6240,767501504,6732326656.0000,3,0.002102,1,-0.467000,
2017-05-04,sh.000986,1982.1540,1985.8230,1964.5590,1971.1370,1986.3040,877136496,7032685312.0000,3,0.002403,1,-0.763600,
2017-05-05,sh.000986,1956.5710,1956.5710,1921.7900,1927.6300,1971.1370,1199710208,9672778240.0000,3,0.003286,1,-2.207200,
2017-05-08,sh.000986,1921.8260,1922.1490,1909.3170,1915.4980,1927.6300,908001808,7176087296.0000,3,0.002487,1,-0.629400,
2017-05-09,sh.000986,1909.7650,1927.7810,1908.3960,1925.8850,1915.4980,691643904,5954521856.0000,3,0.001895,1,0.542300,
2017-05-10,sh.000986,1923.2830,1930.7170,1899.4630,1901.3100,1925.8850,734147504,6019448320.0000,3,0.002011,1,-1.276000,
2017-05-11,sh.000986,1894.6310,1902.7520,1870.6120,1901.0670,1901.3100,925866704,7008360448.0000,3,0.002536,1,-0.012800,
2017-05-12,sh.000986,1893.9300,1910.1430,1888.5790,1905.0340,1901.0670,735645104,5812171520.0000,3,0.002015,1,0.208700,
2017-05-15,sh.000986,1905.0120,1923.7130,1904.4720,1922.9200,1905.0340,757386496,6506977024.0000,3,0.002075,1,0.938900,
2017-05-16,sh.000986,1922.8720,1938.6560,1906.6030,1938.2810,1922.9200,827090304,7135590912.0000,3,0.002265,1,0.798800,
2017-05-17,sh.000986,1936.4290,1949.1060,1933.2480,1940.9190,1938.2810,846095504,6734334976.0000,3,0.002317,1,0.136100,
2017-05-18,sh.000986,1925.7760,1955.2170,1920.6790,1951.8890,1940.9190,1026066000,9155290368.0000,3,0.002810,1,0.565200,
2017-05-19,sh.000986,1966.8720,1984.1530,1963.8990,1975.4390,1951.8890,1315437600,11487635456.0000,3,0.003603,1,1.206500,
